gene,logP
isogroupOFAVBQ_DN223717_c1_g1,-0.588180638522667
isogroupOFAVBQ_DN223718_c0_g2,1.28654785631833
isogroupOFAVBQ_DN223718_c0_g3,-0.152655882489001
isogroupOFAVBQ_DN223718_c1_g1,NA
isogroupOFAVBQ_DN223718_c1_g2,-0.200475860281971
isogroupOFAVBQ_DN223719_c0_g1,NA
isogroupOFAVBQ_DN223719_c1_g1,NA
isogroupOFAVBQ_DN223719_c4_g1,-0.428098427227201
isogroupOFAVBQ_DN223719_c4_g4,NA
isogroupOFAVBQ_DN223720_c4_g1,0.274241046408966
isogroupOFAVBQ_DN223723_c8_g1,-0.0185866976263087
isogroupOFAVBQ_DN223724_c1_g2,-0.149401490816874
isogroupOFAVBQ_DN223725_c2_g4,0.469165712486537
isogroupOFAVBQ_DN223726_c2_g1,1.51025960593466
isogroupOFAVBQ_DN223727_c2_g1,0.103301390778132
isogroupOFAVBQ_DN223728_c0_g1,-0.216141514013367
isogroupOFAVBQ_DN223729_c3_g1,-0.484287844546164
isogroupOFAVBQ_DN223729_c3_g2,NA
isogroupOFAVBQ_DN223730_c3_g1,-0.114647591807536
isogroupOFAVBQ_DN223731_c5_g1,NA
isogroupOFAVBQ_DN223731_c5_g3,NA
isogroupOFAVBQ_DN223732_c1_g1,NA
isogroupOFAVBQ_DN223733_c1_g1,0.332985348632403
isogroupOFAVBQ_DN223734_c1_g1,NA
isogroupOFAVBQ_DN223734_c2_g1,-0.0894618742641648
isogroupOFAVBQ_DN223735_c1_g1,NA
isogroupOFAVBQ_DN223736_c0_g1,0.990544369001792
isogroupOFAVBQ_DN223737_c1_g1,-0.0471060955981593
isogroupOFAVBQ_DN223737_c2_g1,NA
isogroupOFAVBQ_DN223737_c2_g2,0.0196412917787931
isogroupOFAVBQ_DN223738_c2_g1,0.281938640931947
isogroupOFAVBQ_DN223739_c3_g1,2.08261956124244
isogroupOFAVBQ_DN223741_c2_g2,0.0395369661616935
isogroupOFAVBQ_DN223742_c3_g2,NA
isogroupOFAVBQ_DN223743_c3_g1,-0.134823520949648
isogroupOFAVBQ_DN223744_c3_g3,0.0724777686691625
isogroupOFAVBQ_DN223745_c2_g2,0.133210508661998
isogroupOFAVBQ_DN223746_c4_g2,-0.568463678180443
isogroupOFAVBQ_DN223748_c2_g2,-1.379985229847
isogroupOFAVBQ_DN223749_c2_g2,0.35298314009045
isogroupOFAVBQ_DN223751_c2_g1,0.659126978754105
isogroupOFAVBQ_DN223752_c6_g5,0.319156481777364
isogroupOFAVBQ_DN223753_c2_g1,-0.0521022410664304
isogroupOFAVBQ_DN223754_c3_g1,0.452308388351685
isogroupOFAVBQ_DN223755_c10_g1,-0.13264627988548
isogroupOFAVBQ_DN223755_c9_g1,NA
isogroupOFAVBQ_DN223757_c1_g1,0.727305625552886
isogroupOFAVBQ_DN223758_c1_g1,-0.0567618151170177
isogroupOFAVBQ_DN223759_c2_g1,NA
isogroupOFAVBQ_DN223759_c4_g2,NA
isogroupOFAVBQ_DN223759_c5_g2,NA
isogroupOFAVBQ_DN223759_c6_g1,0.0192026127816539
isogroupOFAVBQ_DN223760_c2_g1,-0.100296001890204
isogroupOFAVBQ_DN223761_c2_g1,0.00466561131128354
isogroupOFAVBQ_DN223762_c2_g1,0.154223486151489
isogroupOFAVBQ_DN223763_c5_g1,3.48093155254205
isogroupOFAVBQ_DN223764_c4_g1,-0.0683164661940003
isogroupOFAVBQ_DN223765_c2_g1,-0.191218625416896
isogroupOFAVBQ_DN223766_c3_g1,0.0174501054917305
isogroupOFAVBQ_DN223767_c2_g1,NA
isogroupOFAVBQ_DN223768_c2_g1,0.120640928626217
isogroupOFAVBQ_DN223769_c2_g1,1.00924594528196
isogroupOFAVBQ_DN223770_c2_g1,0.0329447561739933
isogroupOFAVBQ_DN223771_c1_g1,NA
isogroupOFAVBQ_DN223771_c2_g1,NA
isogroupOFAVBQ_DN223771_c2_g2,NA
isogroupOFAVBQ_DN223771_c2_g4,NA
isogroupOFAVBQ_DN223772_c1_g1,-0.259595217673984
isogroupOFAVBQ_DN223772_c3_g3,-0.204171841761589
isogroupOFAVBQ_DN223775_c1_g1,2.24943751817641
isogroupOFAVBQ_DN223776_c2_g1,-0.243489080338119
isogroupOFAVBQ_DN223777_c5_g1,0.316545358239092
isogroupOFAVBQ_DN223777_c5_g2,NA
isogroupOFAVBQ_DN223777_c6_g5,NA
isogroupOFAVBQ_DN223779_c2_g1,NA
isogroupOFAVBQ_DN223780_c6_g1,NA
isogroupOFAVBQ_DN223781_c7_g2,0.133810873576565
isogroupOFAVBQ_DN223782_c3_g1,0.00852461991128007
isogroupOFAVBQ_DN223782_c3_g4,-0.13031610364564
isogroupOFAVBQ_DN223783_c2_g1,NA
isogroupOFAVBQ_DN223783_c3_g1,0.0794078185127857
isogroupOFAVBQ_DN223783_c5_g1,0.0213299394593844
isogroupOFAVBQ_DN223783_c5_g2,0.0076733655686991
isogroupOFAVBQ_DN223783_c5_g3,0.0484876362121223
isogroupOFAVBQ_DN223784_c4_g1,2.17234397763914
isogroupOFAVBQ_DN223785_c3_g10,0.507179081978043
isogroupOFAVBQ_DN223785_c3_g4,-0.00361595923787801
isogroupOFAVBQ_DN223786_c1_g1,0.511762112018571
isogroupOFAVBQ_DN223789_c2_g2,0.239353260694919
isogroupOFAVBQ_DN223790_c2_g1,0.478939903338963
isogroupOFAVBQ_DN223791_c4_g1,-0.0544699554681858
isogroupOFAVBQ_DN223792_c4_g1,0.0647116985919222
isogroupOFAVBQ_DN223792_c4_g2,-0.6933994592323
isogroupOFAVBQ_DN223794_c2_g2,0.370241129098141
isogroupOFAVBQ_DN223795_c4_g1,0.538158717882687
isogroupOFAVBQ_DN223796_c4_g2,0.578273445787495
isogroupOFAVBQ_DN223797_c8_g1,0.13666294447991
isogroupOFAVBQ_DN223798_c4_g1,0.344350613989269
isogroupOFAVBQ_DN223798_c4_g2,NA
isogroupOFAVBQ_DN223801_c2_g1,-0.405292610133166
isogroupOFAVBQ_DN223802_c4_g1,0.594011940117436
isogroupOFAVBQ_DN223803_c3_g1,0.0552805551492274
isogroupOFAVBQ_DN223804_c5_g6,-0.604521029906867
isogroupOFAVBQ_DN223805_c2_g1,0.234083057521688
isogroupOFAVBQ_DN223806_c4_g2,NA
isogroupOFAVBQ_DN223806_c4_g3,3.34103989029718
isogroupOFAVBQ_DN223807_c1_g1,NA
isogroupOFAVBQ_DN223807_c2_g2,NA
isogroupOFAVBQ_DN223810_c1_g1,-0.70364496975303
isogroupOFAVBQ_DN223811_c2_g1,NA
isogroupOFAVBQ_DN223811_c3_g1,0.00968191116114777
isogroupOFAVBQ_DN223812_c4_g1,0.710676020870935
isogroupOFAVBQ_DN223813_c1_g1,NA
isogroupOFAVBQ_DN223813_c1_g2,-0.435103201151797
isogroupOFAVBQ_DN223813_c2_g1,-0.286861847198524
isogroupOFAVBQ_DN223814_c2_g1,-0.275077519306139
isogroupOFAVBQ_DN223815_c1_g1,-0.48926866863806
isogroupOFAVBQ_DN223815_c1_g2,-0.0880630585524497
isogroupOFAVBQ_DN223816_c1_g1,-1.85525259456339
isogroupOFAVBQ_DN223817_c6_g1,-0.211268716840582
isogroupOFAVBQ_DN223819_c3_g1,0.0864618271408168
isogroupOFAVBQ_DN223820_c2_g1,-0.0321281597462443
isogroupOFAVBQ_DN223821_c7_g1,3.03672166616339
isogroupOFAVBQ_DN223821_c7_g2,NA
isogroupOFAVBQ_DN223821_c8_g1,NA
isogroupOFAVBQ_DN223823_c2_g1,NA
isogroupOFAVBQ_DN223823_c4_g1,0.237305341946507
isogroupOFAVBQ_DN223824_c0_g1,0.893569427022332
isogroupOFAVBQ_DN223826_c1_g1,NA
isogroupOFAVBQ_DN223827_c1_g1,0.0711858903953604
isogroupOFAVBQ_DN223827_c1_g5,NA
isogroupOFAVBQ_DN223831_c4_g1,-0.7348307223395
isogroupOFAVBQ_DN223832_c4_g1,0.392863731724512
isogroupOFAVBQ_DN223833_c0_g1,NA
isogroupOFAVBQ_DN223833_c4_g1,0.607490149238437
isogroupOFAVBQ_DN223833_c5_g1,-0.0190669853268209
isogroupOFAVBQ_DN223833_c5_g2,NA
isogroupOFAVBQ_DN223834_c1_g3,-0.000167803505693632
isogroupOFAVBQ_DN223835_c1_g2,0.0852470161336107
isogroupOFAVBQ_DN223836_c1_g2,NA
isogroupOFAVBQ_DN223837_c6_g1,0.325915834350527
isogroupOFAVBQ_DN223837_c8_g1,NA
isogroupOFAVBQ_DN223837_c8_g2,NA
isogroupOFAVBQ_DN223838_c3_g1,-2.21084389028651
isogroupOFAVBQ_DN223839_c3_g1,NA
isogroupOFAVBQ_DN223841_c4_g1,NA
isogroupOFAVBQ_DN223841_c5_g1,0.605596815836231
isogroupOFAVBQ_DN223841_c5_g3,NA
isogroupOFAVBQ_DN223841_c5_g4,NA
isogroupOFAVBQ_DN223841_c5_g6,NA
isogroupOFAVBQ_DN223842_c2_g1,0.0818913289923049
isogroupOFAVBQ_DN223842_c2_g2,0.0342280575473458
isogroupOFAVBQ_DN223843_c1_g1,NA
isogroupOFAVBQ_DN223845_c8_g1,-0.0313626941682822
isogroupOFAVBQ_DN223846_c4_g1,NA
isogroupOFAVBQ_DN223846_c4_g2,-1.58490558507237
isogroupOFAVBQ_DN223847_c0_g1,0.193541005235399
isogroupOFAVBQ_DN223848_c3_g1,-0.430868792037576
isogroupOFAVBQ_DN223849_c3_g1,-0.089029721584658
isogroupOFAVBQ_DN223850_c2_g1,NA
isogroupOFAVBQ_DN223851_c0_g1,0.529006552037511
isogroupOFAVBQ_DN223852_c0_g1,0.623765993365673
isogroupOFAVBQ_DN223853_c0_g1,-0.0317692709491401
isogroupOFAVBQ_DN223854_c2_g2,0.349450543156382
isogroupOFAVBQ_DN223855_c3_g2,0.199280925221932
isogroupOFAVBQ_DN223855_c3_g3,-0.174825832282374
isogroupOFAVBQ_DN223856_c3_g1,1.38825026412158
isogroupOFAVBQ_DN223857_c0_g1,1.01060083101591
isogroupOFAVBQ_DN223858_c11_g1,NA
isogroupOFAVBQ_DN223858_c12_g2,NA
isogroupOFAVBQ_DN223858_c7_g1,NA
isogroupOFAVBQ_DN223859_c0_g3,-0.162486707268458
isogroupOFAVBQ_DN223860_c3_g1,0.138583120774955
isogroupOFAVBQ_DN223861_c2_g1,-0.304890396122943
isogroupOFAVBQ_DN223862_c6_g1,-0.0864618271408168
isogroupOFAVBQ_DN223863_c2_g1,-0.462920212269104
isogroupOFAVBQ_DN223867_c2_g1,-0.0526804104308037
isogroupOFAVBQ_DN223867_c2_g3,NA
isogroupOFAVBQ_DN223868_c2_g2,-0.380333761034172
isogroupOFAVBQ_DN223869_c6_g2,0.430770012152115
isogroupOFAVBQ_DN223870_c1_g1,-0.161145516725732
isogroupOFAVBQ_DN223870_c2_g1,0.619001327729805
isogroupOFAVBQ_DN223871_c3_g4,NA
isogroupOFAVBQ_DN223872_c0_g1,-0.317088992261853
isogroupOFAVBQ_DN223872_c1_g3,0.364797572187205
isogroupOFAVBQ_DN223873_c2_g1,-0.197284964568922
isogroupOFAVBQ_DN223873_c3_g3,0.101641447652812
isogroupOFAVBQ_DN223874_c3_g1,NA
isogroupOFAVBQ_DN223874_c5_g1,NA
isogroupOFAVBQ_DN223874_c6_g3,NA
isogroupOFAVBQ_DN223876_c3_g1,-0.0307907757240626
isogroupOFAVBQ_DN223878_c2_g1,0.101641447652812
isogroupOFAVBQ_DN223878_c2_g6,NA
isogroupOFAVBQ_DN223879_c2_g1,-0.00344031637481566
isogroupOFAVBQ_DN223879_c2_g4,-0.525767669823883
isogroupOFAVBQ_DN223880_c2_g4,NA
isogroupOFAVBQ_DN223881_c0_g1,NA
isogroupOFAVBQ_DN223882_c1_g2,0.0867063745615229
isogroupOFAVBQ_DN223883_c5_g1,-0.0330180265542407
isogroupOFAVBQ_DN223884_c1_g1,-1.07163360974059
isogroupOFAVBQ_DN223884_c1_g2,NA
isogroupOFAVBQ_DN223885_c0_g1,-0.0362845268881996
isogroupOFAVBQ_DN223885_c1_g4,NA
isogroupOFAVBQ_DN223886_c1_g1,-0.0917223284846203
isogroupOFAVBQ_DN223887_c1_g1,-0.129923133216964
isogroupOFAVBQ_DN223887_c2_g1,0.0681727373582758
isogroupOFAVBQ_DN223888_c3_g1,NA
isogroupOFAVBQ_DN223889_c1_g1,0.00868320408820457
isogroupOFAVBQ_DN223890_c3_g1,NA
isogroupOFAVBQ_DN223891_c2_g1,0.196981747368395
isogroupOFAVBQ_DN223892_c4_g2,0.066533995879009
isogroupOFAVBQ_DN223893_c3_g1,0.9998544849835
isogroupOFAVBQ_DN223893_c3_g2,NA
isogroupOFAVBQ_DN223896_c2_g1,0.530337927920361
isogroupOFAVBQ_DN223896_c2_g3,0.451833195430337
isogroupOFAVBQ_DN223896_c2_g6,-0.278507285737248
isogroupOFAVBQ_DN223897_c2_g1,NA
isogroupOFAVBQ_DN223897_c3_g1,NA
isogroupOFAVBQ_DN223898_c1_g1,NA
isogroupOFAVBQ_DN223898_c2_g1,0.942984903132238
isogroupOFAVBQ_DN223899_c6_g1,0.0713922626423351
isogroupOFAVBQ_DN223900_c3_g2,NA
isogroupOFAVBQ_DN223901_c1_g1,0.458050950846219
isogroupOFAVBQ_DN223902_c1_g2,0.00953309279658832
isogroupOFAVBQ_DN223903_c4_g1,0.196706891612289
isogroupOFAVBQ_DN223904_c1_g1,1.73482062773638
isogroupOFAVBQ_DN223905_c2_g1,0.139509352047394
isogroupOFAVBQ_DN223906_c1_g2,0.0710206860110881
isogroupOFAVBQ_DN223907_c3_g1,NA
isogroupOFAVBQ_DN223907_c4_g1,0.0322172899262839
isogroupOFAVBQ_DN223908_c1_g1,-0.0602137366015113
isogroupOFAVBQ_DN223909_c4_g1,0.128475018371687
isogroupOFAVBQ_DN223910_c1_g2,0.487980867124917
isogroupOFAVBQ_DN223911_c3_g1,NA
isogroupOFAVBQ_DN223912_c2_g1,NA
isogroupOFAVBQ_DN223913_c6_g1,NA
isogroupOFAVBQ_DN223914_c3_g1,NA
isogroupOFAVBQ_DN223914_c3_g2,0.092265174220142
isogroupOFAVBQ_DN223915_c3_g1,0.500599458373777
isogroupOFAVBQ_DN223916_c2_g1,-0.452349693330818
isogroupOFAVBQ_DN223917_c4_g1,0.0716494714828572
isogroupOFAVBQ_DN223917_c6_g1,NA
isogroupOFAVBQ_DN223918_c5_g1,NA
isogroupOFAVBQ_DN223918_c5_g4,5.23614720036146
isogroupOFAVBQ_DN223919_c6_g1,-0.0158866342175087
isogroupOFAVBQ_DN223920_c1_g2,NA
isogroupOFAVBQ_DN223922_c3_g1,-0.062362055210997
isogroupOFAVBQ_DN223923_c4_g1,0.0115976929999509
isogroupOFAVBQ_DN223923_c4_g2,NA
isogroupOFAVBQ_DN223924_c1_g1,0.0430874762555889
isogroupOFAVBQ_DN223925_c3_g1,NA
isogroupOFAVBQ_DN223925_c9_g1,NA
isogroupOFAVBQ_DN223925_c9_g2,NA
isogroupOFAVBQ_DN223926_c3_g1,-0.00749242621694378
isogroupOFAVBQ_DN223926_c4_g1,NA
isogroupOFAVBQ_DN223927_c8_g2,-0.0474522859488887
isogroupOFAVBQ_DN223927_c8_g3,-0.0880630585524497
isogroupOFAVBQ_DN223929_c0_g1,NA
isogroupOFAVBQ_DN223930_c1_g1,NA
isogroupOFAVBQ_DN223930_c2_g8,NA
isogroupOFAVBQ_DN223931_c3_g1,0.0395369661616935
isogroupOFAVBQ_DN223932_c1_g1,0.201820172181842
isogroupOFAVBQ_DN223933_c1_g1,0.228107628288258
isogroupOFAVBQ_DN223934_c0_g2,NA
isogroupOFAVBQ_DN223934_c3_g2,0.0169219020675323
isogroupOFAVBQ_DN223935_c3_g3,0.715576493826553
isogroupOFAVBQ_DN223936_c4_g1,0.0158866342175087
isogroupOFAVBQ_DN223939_c1_g1,NA
isogroupOFAVBQ_DN223939_c2_g1,NA
isogroupOFAVBQ_DN223940_c1_g1,0.295567881352383
isogroupOFAVBQ_DN223941_c2_g1,-0.286702118027819
isogroupOFAVBQ_DN223941_c3_g1,NA
isogroupOFAVBQ_DN223942_c5_g2,NA
isogroupOFAVBQ_DN223944_c1_g1,0.300835024045629
isogroupOFAVBQ_DN223945_c1_g2,0.540285936128535
isogroupOFAVBQ_DN223946_c6_g1,-0.027310853155417
isogroupOFAVBQ_DN223947_c1_g1,-0.0182100213931926
isogroupOFAVBQ_DN223948_c4_g1,0.080785311458584
isogroupOFAVBQ_DN223949_c0_g1,0.128233719652905
isogroupOFAVBQ_DN223950_c1_g1,NA
isogroupOFAVBQ_DN223951_c3_g1,0.0347069452187838
isogroupOFAVBQ_DN223953_c1_g1,0.382883164992702
isogroupOFAVBQ_DN223956_c5_g1,NA
isogroupOFAVBQ_DN223957_c3_g1,0.00744274333970074
isogroupOFAVBQ_DN223959_c2_g1,0.217285364148864
isogroupOFAVBQ_DN223960_c1_g1,-0.0112744083455387
isogroupOFAVBQ_DN223961_c2_g1,0.541573565768518
isogroupOFAVBQ_DN223961_c2_g2,0.148731030907314
isogroupOFAVBQ_DN223962_c3_g5,NA
isogroupOFAVBQ_DN223963_c1_g1,0.442158658084316
isogroupOFAVBQ_DN223963_c2_g1,0.0201113040323928
isogroupOFAVBQ_DN223965_c5_g1,NA
isogroupOFAVBQ_DN223965_c7_g1,NA
isogroupOFAVBQ_DN223966_c1_g2,0.00466561131128354
isogroupOFAVBQ_DN223967_c1_g1,-0.248914385334693
isogroupOFAVBQ_DN223968_c0_g1,-0.149401490816874
isogroupOFAVBQ_DN223969_c2_g1,-0.104859790041306
isogroupOFAVBQ_DN223970_c2_g1,NA
isogroupOFAVBQ_DN223972_c2_g1,NA
isogroupOFAVBQ_DN223972_c6_g1,NA
isogroupOFAVBQ_DN223973_c1_g1,0.421264027807375
isogroupOFAVBQ_DN223974_c0_g1,-0.126567889609788
isogroupOFAVBQ_DN223974_c2_g2,0.280986357624796
isogroupOFAVBQ_DN223975_c1_g1,-0.282283528651592
isogroupOFAVBQ_DN223976_c2_g4,-0.0501042893570022
isogroupOFAVBQ_DN223977_c0_g1,0.0114862543165314
isogroupOFAVBQ_DN223978_c1_g1,NA
isogroupOFAVBQ_DN223978_c2_g1,-0.119696064637121
isogroupOFAVBQ_DN223978_c2_g2,0.78677336339826
isogroupOFAVBQ_DN223979_c3_g1,0.49563164367031
isogroupOFAVBQ_DN223980_c4_g1,-0.0169229312353494
isogroupOFAVBQ_DN223981_c1_g1,-1.90968963453591
isogroupOFAVBQ_DN223982_c1_g1,0.0863977895313124
isogroupOFAVBQ_DN223983_c0_g2,-0.144874513532866
isogroupOFAVBQ_DN223984_c3_g1,-0.055307808765931
isogroupOFAVBQ_DN223985_c3_g1,0.423595509036128
isogroupOFAVBQ_DN223987_c6_g1,-0.0858457941256868
isogroupOFAVBQ_DN223989_c0_g1,-1.50471248469255
isogroupOFAVBQ_DN223989_c1_g3,0.605982811418064
isogroupOFAVBQ_DN223991_c5_g1,-0.0672010587417626
isogroupOFAVBQ_DN223992_c1_g1,0.40906791975371
isogroupOFAVBQ_DN223993_c0_g1,NA
isogroupOFAVBQ_DN223993_c1_g1,0.169681805738941
isogroupOFAVBQ_DN223994_c1_g2,0.095299932124182
isogroupOFAVBQ_DN223995_c3_g1,0.156324424095361
isogroupOFAVBQ_DN223995_c3_g2,-0.0271020522041239
isogroupOFAVBQ_DN223996_c1_g1,-0.0510212449174827
isogroupOFAVBQ_DN223997_c4_g1,0.373491647674953
isogroupOFAVBQ_DN223998_c2_g2,-0.530818334362489
isogroupOFAVBQ_DN223999_c3_g1,0.540285936128535
isogroupOFAVBQ_DN224000_c1_g1,-1.16479156408608
isogroupOFAVBQ_DN224003_c1_g1,-0.443980488665312
isogroupOFAVBQ_DN224003_c2_g1,-0.129047667680771
isogroupOFAVBQ_DN224003_c2_g2,-0.318137088848719
isogroupOFAVBQ_DN224005_c3_g1,0.056474333540729
isogroupOFAVBQ_DN224006_c4_g1,0.564374878595975
isogroupOFAVBQ_DN224008_c2_g1,-0.0270588318454957
isogroupOFAVBQ_DN224009_c3_g1,0.403633239269204
isogroupOFAVBQ_DN224010_c2_g2,1.82718782748006
isogroupOFAVBQ_DN224011_c5_g1,-0.0933793675553981
isogroupOFAVBQ_DN224012_c4_g2,NA
isogroupOFAVBQ_DN224013_c2_g2,NA
isogroupOFAVBQ_DN224014_c8_g2,-0.0123932183790811
isogroupOFAVBQ_DN224015_c2_g2,NA
isogroupOFAVBQ_DN224015_c3_g1,-1.72068612919987
isogroupOFAVBQ_DN224016_c1_g1,0.6872515155389
isogroupOFAVBQ_DN224017_c3_g4,NA
isogroupOFAVBQ_DN224018_c6_g1,NA
isogroupOFAVBQ_DN224019_c0_g1,NA
isogroupOFAVBQ_DN224019_c0_g2,NA
isogroupOFAVBQ_DN224020_c3_g1,-0.0522384374382872
isogroupOFAVBQ_DN224021_c1_g1,-0.190452838500295
isogroupOFAVBQ_DN224022_c1_g2,NA
isogroupOFAVBQ_DN224024_c1_g2,NA
isogroupOFAVBQ_DN224025_c2_g1,NA
isogroupOFAVBQ_DN224026_c1_g1,0.128996014826827
isogroupOFAVBQ_DN224029_c2_g1,-0.245645407466723
isogroupOFAVBQ_DN224029_c3_g1,0.0935364181280289
isogroupOFAVBQ_DN224030_c5_g1,NA
isogroupOFAVBQ_DN224030_c5_g4,-0.0900682888204129
isogroupOFAVBQ_DN224031_c7_g1,-0.0552155414774161
isogroupOFAVBQ_DN224032_c3_g1,0.114230523797617
isogroupOFAVBQ_DN224033_c3_g1,0.0725376697173502
isogroupOFAVBQ_DN224033_c3_g6,NA
isogroupOFAVBQ_DN224034_c7_g1,0.282957467694636
isogroupOFAVBQ_DN224035_c1_g1,0.0133302218945575
isogroupOFAVBQ_DN224036_c1_g1,1.27213878829127
isogroupOFAVBQ_DN224037_c1_g1,-0.268142244133649
isogroupOFAVBQ_DN224039_c2_g1,0.185369874948764
isogroupOFAVBQ_DN224039_c2_g3,NA
isogroupOFAVBQ_DN224040_c2_g3,0.318102972324519
isogroupOFAVBQ_DN224041_c1_g1,NA
isogroupOFAVBQ_DN224041_c5_g2,NA
isogroupOFAVBQ_DN224041_c6_g1,-0.116876752450789
isogroupOFAVBQ_DN224042_c1_g1,NA
isogroupOFAVBQ_DN224042_c2_g2,-0.0820423073828174
isogroupOFAVBQ_DN224043_c3_g1,-0.373208600370591
isogroupOFAVBQ_DN224044_c1_g1,NA
isogroupOFAVBQ_DN224046_c1_g2,-0.0544456718434828
isogroupOFAVBQ_DN224046_c1_g4,NA
isogroupOFAVBQ_DN224047_c1_g1,-0.295567881352383
isogroupOFAVBQ_DN224048_c3_g1,NA
isogroupOFAVBQ_DN224049_c6_g1,NA
isogroupOFAVBQ_DN224050_c2_g2,-0.0719992066678807
isogroupOFAVBQ_DN224051_c5_g2,-0.0183431371229522
isogroupOFAVBQ_DN224053_c1_g1,-0.0768242730860135
isogroupOFAVBQ_DN224057_c0_g1,0.180037796033764
isogroupOFAVBQ_DN224057_c0_g2,-0.182267461829183
isogroupOFAVBQ_DN224057_c1_g1,0.0104406751371403
isogroupOFAVBQ_DN224058_c3_g1,NA
isogroupOFAVBQ_DN224058_c4_g1,-0.101641447652812
isogroupOFAVBQ_DN224059_c1_g1,NA
isogroupOFAVBQ_DN224059_c2_g3,-1.68750300410993
isogroupOFAVBQ_DN224060_c2_g1,NA
isogroupOFAVBQ_DN224060_c3_g2,0.779766999242911
isogroupOFAVBQ_DN224061_c1_g1,0.0358261255282024
isogroupOFAVBQ_DN224062_c1_g1,0.0692011894735501
isogroupOFAVBQ_DN224062_c1_g3,9.86545657524574
isogroupOFAVBQ_DN224063_c2_g1,-0.0134373114404107
isogroupOFAVBQ_DN224063_c2_g4,NA
isogroupOFAVBQ_DN224064_c1_g1,NA
isogroupOFAVBQ_DN224066_c2_g1,NA
isogroupOFAVBQ_DN224066_c3_g1,-2.21675247569247
isogroupOFAVBQ_DN224068_c1_g1,-0.130554458913241
isogroupOFAVBQ_DN224069_c0_g1,NA
isogroupOFAVBQ_DN224069_c2_g1,-0.0196412917787931
isogroupOFAVBQ_DN224070_c2_g1,-0.012379789210692
isogroupOFAVBQ_DN224071_c2_g1,NA
isogroupOFAVBQ_DN224073_c1_g4,NA
isogroupOFAVBQ_DN224073_c1_g5,0.017877722392306
isogroupOFAVBQ_DN224073_c1_g6,NA
isogroupOFAVBQ_DN224074_c2_g3,-0.249217381846424
isogroupOFAVBQ_DN224075_c1_g1,NA
isogroupOFAVBQ_DN224075_c1_g3,0.295121432341576
isogroupOFAVBQ_DN224076_c5_g1,0.363412313093279
isogroupOFAVBQ_DN224077_c4_g1,0.101353481546356
isogroupOFAVBQ_DN224077_c4_g2,0.0707899396937311
isogroupOFAVBQ_DN224078_c2_g2,0.081390554844001
isogroupOFAVBQ_DN224079_c1_g1,NA
isogroupOFAVBQ_DN224080_c1_g1,0.81710221740595
isogroupOFAVBQ_DN224081_c0_g1,0.0676685569139919
isogroupOFAVBQ_DN224082_c2_g2,NA
isogroupOFAVBQ_DN224082_c2_g4,0.242739241115926
isogroupOFAVBQ_DN224083_c1_g1,0.81789451660837
isogroupOFAVBQ_DN224086_c3_g2,-0.167340474458051
isogroupOFAVBQ_DN224086_c3_g8,-0.143445634344226
isogroupOFAVBQ_DN224087_c1_g3,NA
isogroupOFAVBQ_DN224088_c2_g1,NA
isogroupOFAVBQ_DN224089_c1_g2,-0.0317692709491401
isogroupOFAVBQ_DN224090_c1_g1,0.255722056076956
isogroupOFAVBQ_DN224091_c1_g1,0.667697121127314
isogroupOFAVBQ_DN224092_c8_g3,NA
isogroupOFAVBQ_DN224093_c1_g1,0.376253557533015
isogroupOFAVBQ_DN224094_c1_g1,-0.103428153334432
isogroupOFAVBQ_DN224095_c1_g1,2.41119542434857
isogroupOFAVBQ_DN224096_c2_g1,NA
isogroupOFAVBQ_DN224098_c2_g1,-0.0768292520556596
isogroupOFAVBQ_DN224099_c2_g1,NA
isogroupOFAVBQ_DN224100_c2_g1,0.00759250673125565
isogroupOFAVBQ_DN224101_c4_g3,0.71260153247063
isogroupOFAVBQ_DN224102_c3_g1,0.0115976929999509
isogroupOFAVBQ_DN224103_c2_g1,0.424804207729552
isogroupOFAVBQ_DN224104_c3_g1,0.102929680480644
isogroupOFAVBQ_DN224105_c2_g1,0.0544456718434828
isogroupOFAVBQ_DN224109_c4_g1,0.188627261876097
isogroupOFAVBQ_DN224109_c5_g1,0.00511420383497654
isogroupOFAVBQ_DN224110_c1_g1,0.00949164028165654
isogroupOFAVBQ_DN224111_c1_g1,0.18615125809791
isogroupOFAVBQ_DN224112_c7_g1,NA
isogroupOFAVBQ_DN224112_c8_g1,NA
isogroupOFAVBQ_DN224112_c9_g1,NA
isogroupOFAVBQ_DN224113_c0_g1,-0.124833171918498
isogroupOFAVBQ_DN224113_c1_g3,-0.0540378086422183
isogroupOFAVBQ_DN224114_c4_g1,-1.48445590350479
isogroupOFAVBQ_DN224115_c1_g2,NA
isogroupOFAVBQ_DN224117_c0_g1,NA
isogroupOFAVBQ_DN224118_c1_g1,0.172815850378444
isogroupOFAVBQ_DN224119_c2_g1,0.00604049116633556
isogroupOFAVBQ_DN224121_c2_g1,NA
isogroupOFAVBQ_DN224123_c1_g2,NA
isogroupOFAVBQ_DN224124_c0_g1,2.7404595290438
isogroupOFAVBQ_DN224125_c2_g1,0.0862146758995545
isogroupOFAVBQ_DN224126_c5_g1,0.176250949155474
isogroupOFAVBQ_DN224127_c0_g2,NA
isogroupOFAVBQ_DN224127_c1_g2,0.0261389110815833
isogroupOFAVBQ_DN224128_c1_g1,1.30200836507072
isogroupOFAVBQ_DN224129_c4_g1,0.344350613989269
