gene,logP
isogroupOFAVBQ_DN220629_c2_g7,4.34294517815224e-11
isogroupOFAVBQ_DN220630_c4_g2,NA
isogroupOFAVBQ_DN220630_c4_g4,NA
isogroupOFAVBQ_DN220631_c3_g2,0.0102503046700609
isogroupOFAVBQ_DN220632_c1_g1,NA
isogroupOFAVBQ_DN220632_c1_g2,NA
isogroupOFAVBQ_DN220632_c1_g3,0.0427532244743789
isogroupOFAVBQ_DN220633_c0_g1,-0.0881963022514409
isogroupOFAVBQ_DN220633_c2_g1,0.215221375496617
isogroupOFAVBQ_DN220633_c2_g2,-0.0305401789419464
isogroupOFAVBQ_DN220634_c4_g1,0.0527130137564685
isogroupOFAVBQ_DN220635_c0_g1,NA
isogroupOFAVBQ_DN220636_c1_g1,-0.0963539980578625
isogroupOFAVBQ_DN220636_c1_g2,-0.193575988382682
isogroupOFAVBQ_DN220638_c1_g1,-0.186148398017002
isogroupOFAVBQ_DN220640_c0_g1,0.212884595800591
isogroupOFAVBQ_DN220640_c0_g2,-0.215221375496617
isogroupOFAVBQ_DN220641_c1_g1,0.0220127819243134
isogroupOFAVBQ_DN220642_c4_g1,0.055573358685728
isogroupOFAVBQ_DN220645_c1_g1,-0.56192356317059
isogroupOFAVBQ_DN220645_c1_g2,NA
isogroupOFAVBQ_DN220648_c0_g1,0.110316553357468
isogroupOFAVBQ_DN220650_c7_g1,0.00861785672109014
isogroupOFAVBQ_DN220651_c1_g6,-0.0425799639670435
isogroupOFAVBQ_DN220652_c0_g3,-0.109835409733735
isogroupOFAVBQ_DN220653_c1_g1,-0.025304480821123
isogroupOFAVBQ_DN220656_c0_g1,-0.043605494651391
isogroupOFAVBQ_DN220656_c0_g3,NA
isogroupOFAVBQ_DN220660_c5_g2,-0.0248968525580173
isogroupOFAVBQ_DN220663_c1_g1,0.190742397633549
isogroupOFAVBQ_DN220663_c1_g3,0.113992371085547
isogroupOFAVBQ_DN220664_c2_g2,0.232010281973893
isogroupOFAVBQ_DN220665_c3_g1,0.00845485214748976
isogroupOFAVBQ_DN220665_c4_g1,NA
isogroupOFAVBQ_DN220666_c0_g1,0.131274579407303
isogroupOFAVBQ_DN220667_c7_g2,NA
isogroupOFAVBQ_DN220668_c0_g2,-0.0339449870533056
isogroupOFAVBQ_DN220671_c1_g6,0.126852771756478
isogroupOFAVBQ_DN220672_c4_g1,0.121530886778591
isogroupOFAVBQ_DN220672_c5_g2,2.12179100504391
isogroupOFAVBQ_DN220672_c5_g8,0.390448150213046
isogroupOFAVBQ_DN220673_c1_g1,0.114765060042434
isogroupOFAVBQ_DN220676_c2_g1,NA
isogroupOFAVBQ_DN220678_c2_g1,-0.144367938703554
isogroupOFAVBQ_DN220678_c2_g2,0.0351450797002402
isogroupOFAVBQ_DN220678_c3_g1,-0.00122644407963404
isogroupOFAVBQ_DN220679_c2_g3,NA
isogroupOFAVBQ_DN220680_c2_g2,-0.157639591745408
isogroupOFAVBQ_DN220680_c2_g3,0.000101678251693697
isogroupOFAVBQ_DN220681_c2_g4,-0.111827444530666
isogroupOFAVBQ_DN220683_c0_g1,0.118664201896692
isogroupOFAVBQ_DN220683_c0_g2,NA
isogroupOFAVBQ_DN220684_c1_g1,0.0489325723000679
isogroupOFAVBQ_DN220686_c1_g1,-0.614641762911065
isogroupOFAVBQ_DN220686_c3_g1,0.518689785241109
isogroupOFAVBQ_DN220687_c0_g1,0.00480715865940786
isogroupOFAVBQ_DN220688_c1_g2,0.00396390477566592
isogroupOFAVBQ_DN220689_c1_g1,-0.189694974985179
isogroupOFAVBQ_DN220690_c5_g1,0.143698399839565
isogroupOFAVBQ_DN220690_c5_g2,NA
isogroupOFAVBQ_DN220691_c3_g1,NA
isogroupOFAVBQ_DN220691_c4_g2,-0.247321995487608
isogroupOFAVBQ_DN220692_c3_g1,NA
isogroupOFAVBQ_DN220693_c1_g1,-0.0190978357135257
isogroupOFAVBQ_DN220694_c0_g1,0.20203809713852
isogroupOFAVBQ_DN220694_c0_g2,NA
isogroupOFAVBQ_DN220696_c1_g1,0.371053294265467
isogroupOFAVBQ_DN220696_c1_g2,NA
isogroupOFAVBQ_DN220697_c1_g1,0.0442325780896888
isogroupOFAVBQ_DN220697_c1_g5,-0.0066706918254373
isogroupOFAVBQ_DN220697_c1_g6,-0.0901125746768814
isogroupOFAVBQ_DN220698_c0_g1,0.156742391512958
isogroupOFAVBQ_DN220699_c0_g2,-0.0151510901895731
isogroupOFAVBQ_DN220699_c0_g3,NA
isogroupOFAVBQ_DN220700_c4_g2,-0.117649776865817
isogroupOFAVBQ_DN220700_c4_g3,0.0329966282642642
isogroupOFAVBQ_DN220701_c8_g1,0.0102503046700609
isogroupOFAVBQ_DN220702_c0_g1,NA
isogroupOFAVBQ_DN220702_c1_g1,NA
isogroupOFAVBQ_DN220703_c4_g1,0.0101458945878683
isogroupOFAVBQ_DN220704_c0_g3,0.0468563751912761
isogroupOFAVBQ_DN220706_c6_g1,-0.0515953334316901
isogroupOFAVBQ_DN220708_c0_g2,-0.0534571982134105
isogroupOFAVBQ_DN220709_c1_g1,-0.037958594689014
isogroupOFAVBQ_DN220711_c2_g1,-0.121523758272046
isogroupOFAVBQ_DN220712_c4_g1,-0.0154116638550292
isogroupOFAVBQ_DN220712_c4_g2,-0.447808308734571
isogroupOFAVBQ_DN220712_c4_g3,NA
isogroupOFAVBQ_DN220714_c0_g1,-0.122150341866429
isogroupOFAVBQ_DN220715_c0_g1,-0.137679556716568
isogroupOFAVBQ_DN220716_c4_g2,NA
isogroupOFAVBQ_DN220717_c3_g4,0.186355742022105
isogroupOFAVBQ_DN220717_c5_g3,-0.0164515268676129
isogroupOFAVBQ_DN220718_c1_g1,-0.834834201068464
isogroupOFAVBQ_DN220719_c3_g3,-0.17162435362645
isogroupOFAVBQ_DN220720_c0_g1,0.043605494651391
isogroupOFAVBQ_DN220721_c0_g2,0.0383655250471354
isogroupOFAVBQ_DN220723_c1_g1,-0.0056006419929159
isogroupOFAVBQ_DN220723_c1_g2,NA
isogroupOFAVBQ_DN220723_c1_g3,0.155548073118631
isogroupOFAVBQ_DN220724_c0_g1,-0.0694825811115225
isogroupOFAVBQ_DN220725_c0_g2,0.179300235041435
isogroupOFAVBQ_DN220726_c4_g1,-0.0925294036877277
isogroupOFAVBQ_DN220727_c1_g1,-0.11484410383593
isogroupOFAVBQ_DN220728_c1_g1,-0.00563769966252039
isogroupOFAVBQ_DN220729_c1_g1,0.0682143029019414
isogroupOFAVBQ_DN220730_c0_g1,-0.0938635673540936
isogroupOFAVBQ_DN220731_c5_g1,-0.473269021334551
isogroupOFAVBQ_DN220731_c5_g4,0.00141045275928848
isogroupOFAVBQ_DN220733_c1_g3,-0.0835016381460548
isogroupOFAVBQ_DN220733_c1_g4,-0.026565825267042
isogroupOFAVBQ_DN220734_c1_g2,2.56984695529387
isogroupOFAVBQ_DN220735_c0_g1,0.0591007859080027
isogroupOFAVBQ_DN220736_c0_g1,0.149470461209735
isogroupOFAVBQ_DN220738_c1_g3,0.0418804357600008
isogroupOFAVBQ_DN220739_c1_g2,0.0442325780896888
isogroupOFAVBQ_DN220740_c0_g1,0.071072605807511
isogroupOFAVBQ_DN220742_c4_g1,NA
isogroupOFAVBQ_DN220742_c4_g2,-0.0865869435321537
isogroupOFAVBQ_DN220743_c0_g3,-0.176457832048914
isogroupOFAVBQ_DN220744_c6_g2,0.0141493905536778
isogroupOFAVBQ_DN220745_c1_g1,-0.0367932141967503
isogroupOFAVBQ_DN220746_c0_g3,-0.0420258232710738
isogroupOFAVBQ_DN220746_c0_g5,NA
isogroupOFAVBQ_DN220747_c5_g1,-0.104237980542307
isogroupOFAVBQ_DN220748_c0_g1,NA
isogroupOFAVBQ_DN220748_c0_g2,0.126852771756478
isogroupOFAVBQ_DN220748_c0_g4,NA
isogroupOFAVBQ_DN220749_c3_g2,-0.0157585546295183
isogroupOFAVBQ_DN220749_c3_g4,NA
isogroupOFAVBQ_DN220749_c3_g7,NA
isogroupOFAVBQ_DN220750_c1_g3,-0.064857245630549
isogroupOFAVBQ_DN220751_c0_g3,0.0109105322321268
isogroupOFAVBQ_DN220752_c6_g1,0.0954562243837311
isogroupOFAVBQ_DN220753_c1_g3,0.57622301613636
isogroupOFAVBQ_DN220754_c0_g2,0.0294572324650316
isogroupOFAVBQ_DN220756_c4_g1,-0.0881963022514409
isogroupOFAVBQ_DN220757_c0_g1,-0.0154930301710344
isogroupOFAVBQ_DN220758_c0_g2,NA
isogroupOFAVBQ_DN220758_c0_g3,0.154959123891317
isogroupOFAVBQ_DN220762_c0_g2,-0.0153071541555123
isogroupOFAVBQ_DN220763_c0_g2,-0.0995788528688479
isogroupOFAVBQ_DN220764_c2_g1,NA
isogroupOFAVBQ_DN220765_c2_g1,NA
isogroupOFAVBQ_DN220766_c6_g1,0.0696428321469646
isogroupOFAVBQ_DN220766_c7_g1,NA
isogroupOFAVBQ_DN220766_c8_g1,NA
isogroupOFAVBQ_DN220767_c2_g1,0.00964344088911718
isogroupOFAVBQ_DN220769_c0_g3,-0.00199659264422601
isogroupOFAVBQ_DN220770_c1_g1,-0.592135283967416
isogroupOFAVBQ_DN220770_c2_g10,-0.00130872279270636
isogroupOFAVBQ_DN220770_c2_g3,-0.0995855574443434
isogroupOFAVBQ_DN220770_c2_g9,NA
isogroupOFAVBQ_DN220771_c0_g1,-0.0329869911751112
isogroupOFAVBQ_DN220774_c6_g1,-0.345978016916361
isogroupOFAVBQ_DN220776_c1_g1,0.155548073118631
isogroupOFAVBQ_DN220776_c1_g3,0.0733933192343128
isogroupOFAVBQ_DN220777_c1_g3,0.042032288166741
isogroupOFAVBQ_DN220778_c0_g1,0.00660328113368448
isogroupOFAVBQ_DN220778_c0_g2,-0.145737384429549
isogroupOFAVBQ_DN220780_c0_g1,0.398380265978732
isogroupOFAVBQ_DN220781_c0_g1,0.0520844888375453
isogroupOFAVBQ_DN220781_c0_g5,NA
isogroupOFAVBQ_DN220782_c2_g5,-0.117092735244859
isogroupOFAVBQ_DN220784_c3_g1,NA
isogroupOFAVBQ_DN220784_c4_g1,NA
isogroupOFAVBQ_DN220785_c0_g1,-0.0265654546840782
isogroupOFAVBQ_DN220786_c1_g1,-0.216744529561424
isogroupOFAVBQ_DN220786_c1_g2,0.0425799639670435
isogroupOFAVBQ_DN220787_c9_g3,0.0639930070346007
isogroupOFAVBQ_DN220788_c1_g1,0.0168756160265407
isogroupOFAVBQ_DN220789_c6_g2,NA
isogroupOFAVBQ_DN220789_c6_g7,0.0187094329826133
isogroupOFAVBQ_DN220790_c0_g1,0.13485939961012
isogroupOFAVBQ_DN220792_c3_g6,-0.00369893870310519
isogroupOFAVBQ_DN220794_c7_g1,1.09227231292788
isogroupOFAVBQ_DN220795_c0_g1,-0.417308646531872
isogroupOFAVBQ_DN220796_c5_g1,0.116099386871358
isogroupOFAVBQ_DN220796_c6_g1,NA
isogroupOFAVBQ_DN220797_c4_g2,0.00376262716134739
isogroupOFAVBQ_DN220797_c4_g3,0.193129294484176
isogroupOFAVBQ_DN220798_c0_g1,-0.0865384369212295
isogroupOFAVBQ_DN220798_c0_g4,NA
isogroupOFAVBQ_DN220799_c3_g1,0.014372509019565
isogroupOFAVBQ_DN220802_c1_g1,-0.211259314802867
isogroupOFAVBQ_DN220803_c1_g1,0.04804551113308
isogroupOFAVBQ_DN220804_c4_g1,0.0404265717016209
isogroupOFAVBQ_DN220805_c0_g1,-0.232041353981113
isogroupOFAVBQ_DN220806_c2_g1,NA
isogroupOFAVBQ_DN220806_c3_g2,0.0660026536814096
isogroupOFAVBQ_DN220809_c4_g1,-0.00788425074328611
isogroupOFAVBQ_DN220809_c4_g2,-0.104237980542307
isogroupOFAVBQ_DN220809_c4_g4,NA
isogroupOFAVBQ_DN220810_c1_g1,0.0404265717016209
isogroupOFAVBQ_DN220811_c1_g1,0.0257534114755543
isogroupOFAVBQ_DN220812_c0_g1,-0.0127113538932218
isogroupOFAVBQ_DN220814_c3_g2,0.120960711772452
isogroupOFAVBQ_DN220815_c2_g1,0.351507668115124
isogroupOFAVBQ_DN220816_c0_g2,-0.0468563751912761
isogroupOFAVBQ_DN220817_c9_g1,0.0156726471295618
isogroupOFAVBQ_DN220818_c0_g2,-0.216405139976278
isogroupOFAVBQ_DN220818_c0_g6,0.0379902495919901
isogroupOFAVBQ_DN220819_c0_g1,-0.260279754120833
isogroupOFAVBQ_DN220819_c0_g2,NA
isogroupOFAVBQ_DN220820_c2_g1,0.520951202484189
isogroupOFAVBQ_DN220821_c3_g1,NA
isogroupOFAVBQ_DN220821_c3_g2,-0.112984724050158
isogroupOFAVBQ_DN220822_c0_g1,0.0520594888913202
isogroupOFAVBQ_DN220823_c0_g1,-0.29896051869619
isogroupOFAVBQ_DN220823_c1_g1,0.010761831732883
isogroupOFAVBQ_DN220825_c0_g1,NA
isogroupOFAVBQ_DN220826_c7_g1,-0.0333062214992815
isogroupOFAVBQ_DN220827_c0_g1,-0.0243503578487259
isogroupOFAVBQ_DN220828_c1_g1,0.0917371125692755
isogroupOFAVBQ_DN220828_c2_g1,0.216405139976278
isogroupOFAVBQ_DN220829_c0_g1,0.123953517127531
isogroupOFAVBQ_DN220831_c3_g1,NA
isogroupOFAVBQ_DN220831_c5_g1,-0.814630687058838
isogroupOFAVBQ_DN220832_c0_g1,-0.0901125746768814
isogroupOFAVBQ_DN220833_c1_g1,NA
isogroupOFAVBQ_DN220834_c0_g1,0.0212859514812291
isogroupOFAVBQ_DN220834_c0_g4,NA
isogroupOFAVBQ_DN220835_c0_g1,0.00964756247613103
isogroupOFAVBQ_DN220836_c2_g1,0.0141493905536778
isogroupOFAVBQ_DN220836_c2_g2,-0.102865704178055
isogroupOFAVBQ_DN220837_c2_g1,-0.0694825811115225
isogroupOFAVBQ_DN220837_c2_g4,0.00836409357054713
isogroupOFAVBQ_DN220838_c1_g1,NA
isogroupOFAVBQ_DN220838_c2_g2,-0.117007608102715
isogroupOFAVBQ_DN220838_c2_g3,-0.0279403336840036
isogroupOFAVBQ_DN220838_c2_g4,NA
isogroupOFAVBQ_DN220839_c0_g2,0.12576946533683
isogroupOFAVBQ_DN220840_c2_g1,-0.0380230153896425
isogroupOFAVBQ_DN220840_c2_g3,-0.00978981325189857
isogroupOFAVBQ_DN220841_c1_g1,0.145381373067117
isogroupOFAVBQ_DN220842_c2_g1,-0.190601489159
isogroupOFAVBQ_DN220845_c2_g1,-0.0291111385551368
isogroupOFAVBQ_DN220846_c1_g2,-0.203658998342138
isogroupOFAVBQ_DN220847_c4_g2,-0.00635448130676819
isogroupOFAVBQ_DN220848_c0_g1,-0.254862082044946
isogroupOFAVBQ_DN220848_c0_g2,-0.0066706918254373
isogroupOFAVBQ_DN220849_c2_g2,-0.325037798732987
isogroupOFAVBQ_DN220850_c2_g1,0.473269021334551
isogroupOFAVBQ_DN220850_c2_g2,NA
isogroupOFAVBQ_DN220850_c2_g4,NA
isogroupOFAVBQ_DN220852_c0_g1,NA
isogroupOFAVBQ_DN220854_c2_g1,0.166780262745679
isogroupOFAVBQ_DN220855_c4_g1,0.241158973974945
isogroupOFAVBQ_DN220856_c2_g1,-0.0261391366715715
isogroupOFAVBQ_DN220857_c1_g3,-0.559832512658061
isogroupOFAVBQ_DN220858_c0_g1,-0.0198864774791221
isogroupOFAVBQ_DN220860_c0_g3,0.279120723442663
isogroupOFAVBQ_DN220861_c2_g3,0.115336096764003
isogroupOFAVBQ_DN220862_c1_g1,0.118909399746326
isogroupOFAVBQ_DN220862_c2_g2,-0.0038173639611604
isogroupOFAVBQ_DN220863_c13_g2,-0.0726315646654247
isogroupOFAVBQ_DN220864_c0_g1,NA
isogroupOFAVBQ_DN220864_c2_g1,0.309073574269021
isogroupOFAVBQ_DN220865_c1_g3,-0.0084156927682344
isogroupOFAVBQ_DN220866_c0_g1,0.324375958179221
isogroupOFAVBQ_DN220867_c1_g2,0.043605494651391
isogroupOFAVBQ_DN220869_c1_g2,0.0389759568261366
isogroupOFAVBQ_DN220871_c4_g1,-0.0305401789419464
isogroupOFAVBQ_DN220871_c5_g1,0.100782273242156
isogroupOFAVBQ_DN220872_c4_g3,NA
isogroupOFAVBQ_DN220873_c5_g1,0.055573358685728
isogroupOFAVBQ_DN220874_c2_g1,-0.0144895690665853
isogroupOFAVBQ_DN220875_c3_g5,-0.186954909086094
isogroupOFAVBQ_DN220877_c6_g1,NA
isogroupOFAVBQ_DN220878_c3_g1,0.282812187999937
isogroupOFAVBQ_DN220879_c1_g2,-0.0154116638550292
isogroupOFAVBQ_DN220881_c0_g1,-0.36184529181925
isogroupOFAVBQ_DN220882_c3_g4,0.597287156999819
isogroupOFAVBQ_DN220886_c1_g2,-0.496744552778439
isogroupOFAVBQ_DN220890_c1_g1,-0.250564195601692
isogroupOFAVBQ_DN220890_c1_g2,NA
isogroupOFAVBQ_DN220892_c0_g1,-0.19795951547081
isogroupOFAVBQ_DN220896_c1_g2,NA
isogroupOFAVBQ_DN220896_c2_g1,0.0661017666946211
isogroupOFAVBQ_DN220897_c0_g1,0.0218023949835458
isogroupOFAVBQ_DN220899_c0_g1,-0.00965050237023564
isogroupOFAVBQ_DN220900_c0_g1,-0.0295476812769285
isogroupOFAVBQ_DN220901_c2_g2,-0.0124355827204949
isogroupOFAVBQ_DN220903_c0_g1,NA
isogroupOFAVBQ_DN220903_c1_g1,-0.292070493759838
isogroupOFAVBQ_DN220903_c1_g4,-0.00768068143082364
isogroupOFAVBQ_DN220906_c3_g1,-0.0254030117324262
isogroupOFAVBQ_DN220907_c3_g1,-0.879274619321697
isogroupOFAVBQ_DN220910_c1_g3,-0.24757037810326
isogroupOFAVBQ_DN220911_c1_g1,-0.0925294036877277
isogroupOFAVBQ_DN220912_c3_g1,-0.240721840108795
isogroupOFAVBQ_DN220912_c3_g2,-0.0164189940617127
isogroupOFAVBQ_DN220913_c0_g1,0.00635448130676819
isogroupOFAVBQ_DN220914_c0_g2,-0.390606359927303
isogroupOFAVBQ_DN220915_c11_g1,0.338247194329114
isogroupOFAVBQ_DN220916_c2_g1,-0.989499588178717
isogroupOFAVBQ_DN220917_c2_g2,-0.00629796481879895
isogroupOFAVBQ_DN220918_c8_g1,0.0718068134670277
isogroupOFAVBQ_DN220919_c0_g1,-0.138534126240903
isogroupOFAVBQ_DN220921_c2_g1,0.122573662340416
isogroupOFAVBQ_DN220922_c0_g1,0.157185788352375
isogroupOFAVBQ_DN220923_c2_g6,NA
isogroupOFAVBQ_DN220925_c2_g1,0.17167134787542
isogroupOFAVBQ_DN220926_c0_g2,NA
isogroupOFAVBQ_DN220930_c0_g1,0.120137406893703
isogroupOFAVBQ_DN220930_c0_g2,-0.0678291447754527
isogroupOFAVBQ_DN220932_c2_g1,-0.265446160332983
isogroupOFAVBQ_DN220932_c3_g1,NA
isogroupOFAVBQ_DN220932_c3_g2,-0.0406696559125908
isogroupOFAVBQ_DN220932_c3_g3,NA
isogroupOFAVBQ_DN220933_c0_g3,NA
isogroupOFAVBQ_DN220934_c0_g2,-0.0291111385551368
isogroupOFAVBQ_DN220935_c2_g1,-0.113997696927072
isogroupOFAVBQ_DN220936_c2_g1,-0.141488706715109
isogroupOFAVBQ_DN220936_c2_g3,-0.532212502099426
isogroupOFAVBQ_DN220937_c4_g5,NA
isogroupOFAVBQ_DN220938_c1_g1,0.334031943159557
isogroupOFAVBQ_DN220938_c1_g2,NA
isogroupOFAVBQ_DN220941_c3_g2,NA
isogroupOFAVBQ_DN220942_c0_g1,-0.305426998349697
isogroupOFAVBQ_DN220943_c2_g1,-0.0386392393222476
isogroupOFAVBQ_DN220946_c2_g1,0.0164189940617127
isogroupOFAVBQ_DN220947_c1_g3,0.210414150528481
isogroupOFAVBQ_DN220948_c0_g1,0.0516750173558563
isogroupOFAVBQ_DN220950_c4_g1,0.0266232947417297
isogroupOFAVBQ_DN220950_c7_g1,0.124414009121986
isogroupOFAVBQ_DN220951_c1_g1,-0.398380265978732
isogroupOFAVBQ_DN220954_c0_g1,0.0984392201291531
isogroupOFAVBQ_DN220955_c1_g1,-0.219649887740653
isogroupOFAVBQ_DN220956_c0_g3,-0.0854833045391657
isogroupOFAVBQ_DN220956_c0_g4,NA
isogroupOFAVBQ_DN220958_c1_g1,0.310102649150923
isogroupOFAVBQ_DN220959_c2_g3,-0.000351545204265592
isogroupOFAVBQ_DN220959_c2_g5,-0.157639591745408
isogroupOFAVBQ_DN220961_c3_g2,0.487349460350677
isogroupOFAVBQ_DN220962_c0_g1,-0.726166817291886
isogroupOFAVBQ_DN220963_c3_g1,NA
isogroupOFAVBQ_DN220964_c1_g2,-0.0327345845044177
isogroupOFAVBQ_DN220965_c1_g1,NA
isogroupOFAVBQ_DN220965_c1_g2,-0.0752734410013294
isogroupOFAVBQ_DN220966_c1_g1,NA
isogroupOFAVBQ_DN220968_c4_g1,-0.213208728416393
isogroupOFAVBQ_DN220969_c0_g1,-0.486756907540146
isogroupOFAVBQ_DN220970_c8_g1,-0.433759107262872
isogroupOFAVBQ_DN220971_c5_g1,0.00693469943694035
isogroupOFAVBQ_DN220971_c5_g2,0.0489325723000679
isogroupOFAVBQ_DN220972_c0_g1,0.347574549413881
isogroupOFAVBQ_DN220974_c0_g3,-0.1259280381851
isogroupOFAVBQ_DN220975_c0_g1,0.244381508779652
isogroupOFAVBQ_DN220976_c2_g2,-0.132655092610182
isogroupOFAVBQ_DN220978_c1_g1,0.0365380225555819
isogroupOFAVBQ_DN220978_c2_g1,-0.110316553357468
isogroupOFAVBQ_DN220981_c0_g1,0.00858929538257262
isogroupOFAVBQ_DN220982_c3_g2,0.239500192666368
isogroupOFAVBQ_DN220983_c0_g1,0.292070493759838
isogroupOFAVBQ_DN220983_c0_g3,0.305632298229884
isogroupOFAVBQ_DN220984_c5_g1,0.0900367067933718
isogroupOFAVBQ_DN220985_c0_g1,0.166892010377841
isogroupOFAVBQ_DN220986_c2_g3,0.747965774938012
isogroupOFAVBQ_DN220988_c3_g1,NA
isogroupOFAVBQ_DN220989_c2_g1,NA
isogroupOFAVBQ_DN220990_c0_g1,NA
isogroupOFAVBQ_DN220991_c0_g1,0.0168756160265407
isogroupOFAVBQ_DN220993_c1_g1,-0.0164189940617127
isogroupOFAVBQ_DN220994_c0_g1,0.0066706918254373
isogroupOFAVBQ_DN220995_c1_g3,0.0030023444782283
isogroupOFAVBQ_DN220998_c1_g2,0.0730053251806226
isogroupOFAVBQ_DN221000_c1_g1,0.818104461677511
isogroupOFAVBQ_DN221000_c1_g2,0.230957424151235
isogroupOFAVBQ_DN221001_c4_g1,-0.0249610439751508
isogroupOFAVBQ_DN221004_c0_g1,NA
isogroupOFAVBQ_DN221005_c0_g1,-0.0829709164092872
isogroupOFAVBQ_DN221007_c1_g4,-0.632080136977611
isogroupOFAVBQ_DN221009_c0_g1,-0.245063937494511
isogroupOFAVBQ_DN221010_c1_g1,0.0612793541665091
isogroupOFAVBQ_DN221011_c5_g1,0.218174020623019
isogroupOFAVBQ_DN221012_c2_g1,-0.0865739018125232
isogroupOFAVBQ_DN221012_c2_g2,0.153891975468088
isogroupOFAVBQ_DN221013_c0_g1,0.237230945426716
isogroupOFAVBQ_DN221014_c0_g2,NA
isogroupOFAVBQ_DN221015_c3_g1,NA
isogroupOFAVBQ_DN221015_c3_g4,NA
isogroupOFAVBQ_DN221015_c3_g6,NA
isogroupOFAVBQ_DN221016_c1_g1,-0.0314679328352578
isogroupOFAVBQ_DN221017_c0_g1,-0.0872581608775937
isogroupOFAVBQ_DN221020_c0_g1,-0.492393087060664
isogroupOFAVBQ_DN221021_c3_g2,-0.0380861961468462
isogroupOFAVBQ_DN221022_c10_g1,0.0270545671278227
isogroupOFAVBQ_DN221022_c2_g1,-0.105482548533595
isogroupOFAVBQ_DN221023_c0_g1,NA
isogroupOFAVBQ_DN221023_c0_g2,0.0626413590133835
isogroupOFAVBQ_DN221024_c4_g1,-0.0688375332463215
isogroupOFAVBQ_DN221024_c4_g3,-0.128791448999969
isogroupOFAVBQ_DN221026_c0_g1,-0.0391311069195098
isogroupOFAVBQ_DN221028_c0_g1,-0.0179761190999276
isogroupOFAVBQ_DN221030_c0_g2,NA
isogroupOFAVBQ_DN221032_c3_g1,-0.0168756160265407
isogroupOFAVBQ_DN221033_c1_g2,0.0269786734279479
isogroupOFAVBQ_DN221034_c6_g1,-0.00442622396504505
isogroupOFAVBQ_DN221035_c4_g1,-0.0706396554005428
isogroupOFAVBQ_DN221035_c4_g2,NA
isogroupOFAVBQ_DN221036_c0_g1,0.109854655322968
isogroupOFAVBQ_DN221036_c0_g3,0.00395122561712025
isogroupOFAVBQ_DN221036_c0_g4,0.0925294036877277
isogroupOFAVBQ_DN221037_c0_g1,-0.63165294960765
isogroupOFAVBQ_DN221038_c3_g1,-0.126852771756478
isogroupOFAVBQ_DN221038_c3_g10,-0.0755925193678871
isogroupOFAVBQ_DN221038_c4_g1,NA
isogroupOFAVBQ_DN221039_c0_g1,NA
isogroupOFAVBQ_DN221040_c1_g3,0.0351196829842219
isogroupOFAVBQ_DN221042_c2_g1,NA
isogroupOFAVBQ_DN221042_c3_g1,-0.312524581835096
isogroupOFAVBQ_DN221043_c1_g3,-0.166262314463702
isogroupOFAVBQ_DN221045_c0_g2,-0.282812187999937
isogroupOFAVBQ_DN221046_c0_g2,NA
isogroupOFAVBQ_DN221046_c7_g5,0.0699375551376046
isogroupOFAVBQ_DN221047_c5_g1,0.727729257872409
isogroupOFAVBQ_DN221048_c0_g1,0.125396702521204
isogroupOFAVBQ_DN221050_c1_g2,NA
isogroupOFAVBQ_DN221052_c0_g2,-0.0595166982028962
isogroupOFAVBQ_DN221053_c2_g5,-0.043605494651391
isogroupOFAVBQ_DN221055_c2_g1,-1.63701055508598
isogroupOFAVBQ_DN221056_c0_g5,NA
isogroupOFAVBQ_DN221057_c0_g3,0.119046675342175
isogroupOFAVBQ_DN221058_c11_g2,NA
isogroupOFAVBQ_DN221058_c12_g2,NA
isogroupOFAVBQ_DN221058_c6_g1,NA
isogroupOFAVBQ_DN221061_c0_g1,0.00635448130676819
isogroupOFAVBQ_DN221062_c0_g1,0.055573358685728
isogroupOFAVBQ_DN221063_c6_g1,0.128761021943917
isogroupOFAVBQ_DN221065_c1_g1,0.0646636835080985
isogroupOFAVBQ_DN221071_c0_g1,-0.0928783049231098
isogroupOFAVBQ_DN221073_c1_g3,0.370071521983851
isogroupOFAVBQ_DN221073_c1_g4,0.126218059364303
isogroupOFAVBQ_DN221073_c2_g2,-0.453292718512965
isogroupOFAVBQ_DN221076_c1_g1,0.38072241279354
isogroupOFAVBQ_DN221076_c1_g3,NA
isogroupOFAVBQ_DN221078_c2_g3,0.144758235424962
isogroupOFAVBQ_DN221078_c2_g8,NA
isogroupOFAVBQ_DN221079_c1_g2,0.66748243025159
isogroupOFAVBQ_DN221083_c3_g2,-0.0872442023131031
isogroupOFAVBQ_DN221084_c4_g1,NA
isogroupOFAVBQ_DN221084_c7_g1,-0.603023457281968
isogroupOFAVBQ_DN221084_c9_g2,NA
isogroupOFAVBQ_DN221085_c1_g1,NA
isogroupOFAVBQ_DN221085_c4_g1,-0.013070711213689
isogroupOFAVBQ_DN221086_c0_g1,0.0383655250471354
isogroupOFAVBQ_DN221088_c0_g4,NA
isogroupOFAVBQ_DN221089_c0_g2,0.00181111730012884
isogroupOFAVBQ_DN221089_c0_g5,NA
isogroupOFAVBQ_DN221091_c6_g2,-0.0893456638585603
isogroupOFAVBQ_DN221092_c7_g1,-0.00480715865940786
isogroupOFAVBQ_DN221092_c7_g3,-0.120248380312963
isogroupOFAVBQ_DN221093_c1_g2,-0.431994372159275
isogroupOFAVBQ_DN221094_c3_g2,0.0457725728036966
isogroupOFAVBQ_DN221096_c0_g1,NA
