gene,logP
isogroupOFAVBQ_DN200299_c5_g2,0.498158161927644
isogroupOFAVBQ_DN200299_c6_g3,NA
isogroupOFAVBQ_DN200301_c5_g1,1.00292105854975
isogroupOFAVBQ_DN200301_c5_g2,NA
isogroupOFAVBQ_DN200301_c6_g1,0.209368677171257
isogroupOFAVBQ_DN200303_c1_g2,NA
isogroupOFAVBQ_DN200303_c1_g5,NA
isogroupOFAVBQ_DN200305_c13_g1,0.227508289362344
isogroupOFAVBQ_DN200310_c3_g2,NA
isogroupOFAVBQ_DN200310_c3_g3,-0.0134744011538378
isogroupOFAVBQ_DN200311_c0_g3,NA
isogroupOFAVBQ_DN200312_c0_g1,0.0172063282963941
isogroupOFAVBQ_DN200313_c2_g1,NA
isogroupOFAVBQ_DN200321_c4_g1,NA
isogroupOFAVBQ_DN200321_c4_g3,0.427120347686737
isogroupOFAVBQ_DN200322_c1_g1,NA
isogroupOFAVBQ_DN200323_c0_g2,NA
isogroupOFAVBQ_DN200323_c0_g4,-0.120440599086505
isogroupOFAVBQ_DN200323_c0_g5,NA
isogroupOFAVBQ_DN200323_c1_g1,NA
isogroupOFAVBQ_DN200325_c1_g1,-0.212724117163167
isogroupOFAVBQ_DN200325_c3_g1,0.311112764511906
isogroupOFAVBQ_DN200326_c0_g1,0.021776792782514
isogroupOFAVBQ_DN200327_c0_g1,NA
isogroupOFAVBQ_DN200328_c2_g1,0.513993307088684
isogroupOFAVBQ_DN200329_c0_g1,-0.704246635757812
isogroupOFAVBQ_DN200337_c0_g1,-1.19172961844981
isogroupOFAVBQ_DN200338_c3_g1,NA
isogroupOFAVBQ_DN200338_c3_g2,NA
isogroupOFAVBQ_DN200338_c3_g3,NA
isogroupOFAVBQ_DN200339_c6_g2,NA
isogroupOFAVBQ_DN200348_c0_g1,0.0194368417949625
isogroupOFAVBQ_DN200350_c0_g1,0.0685798088852571
isogroupOFAVBQ_DN200350_c0_g2,NA
isogroupOFAVBQ_DN200353_c0_g1,-0.242122786489135
isogroupOFAVBQ_DN200356_c1_g2,NA
isogroupOFAVBQ_DN200356_c4_g1,-0.0207086887246661
isogroupOFAVBQ_DN200356_c5_g1,NA
isogroupOFAVBQ_DN200358_c1_g2,NA
isogroupOFAVBQ_DN200359_c3_g3,NA
isogroupOFAVBQ_DN200359_c3_g4,0.00832431230296334
isogroupOFAVBQ_DN200360_c10_g2,0.123713241410676
isogroupOFAVBQ_DN200360_c1_g1,NA
isogroupOFAVBQ_DN200361_c0_g1,NA
isogroupOFAVBQ_DN200363_c6_g1,NA
isogroupOFAVBQ_DN200366_c0_g4,NA
isogroupOFAVBQ_DN200367_c4_g1,0.0814921768461226
isogroupOFAVBQ_DN200367_c5_g2,NA
isogroupOFAVBQ_DN200369_c0_g1,-0.198862867214949
isogroupOFAVBQ_DN200372_c1_g1,0.0701123689604973
isogroupOFAVBQ_DN200373_c0_g1,-0.277641295686463
isogroupOFAVBQ_DN200376_c0_g1,NA
isogroupOFAVBQ_DN200376_c0_g2,NA
isogroupOFAVBQ_DN200377_c1_g1,NA
isogroupOFAVBQ_DN200379_c4_g2,NA
isogroupOFAVBQ_DN200379_c5_g3,0.122343030744731
isogroupOFAVBQ_DN200380_c3_g1,NA
isogroupOFAVBQ_DN200381_c0_g2,0.0680931827607833
isogroupOFAVBQ_DN200382_c0_g1,NA
isogroupOFAVBQ_DN200386_c5_g1,NA
isogroupOFAVBQ_DN200388_c6_g1,0.0339050845999079
isogroupOFAVBQ_DN200388_c8_g1,NA
isogroupOFAVBQ_DN200392_c0_g1,NA
isogroupOFAVBQ_DN200393_c3_g1,0.0432839494859145
isogroupOFAVBQ_DN200394_c5_g1,NA
isogroupOFAVBQ_DN200396_c0_g1,-0.168545062668239
isogroupOFAVBQ_DN200397_c1_g3,-0.457793189856753
isogroupOFAVBQ_DN200399_c3_g1,NA
isogroupOFAVBQ_DN200406_c4_g1,-0.0332659372971953
isogroupOFAVBQ_DN200407_c0_g1,NA
isogroupOFAVBQ_DN200409_c0_g1,NA
isogroupOFAVBQ_DN200409_c0_g3,-0.00109411728044845
isogroupOFAVBQ_DN200410_c9_g1,NA
isogroupOFAVBQ_DN200411_c4_g1,0.46794246367047
isogroupOFAVBQ_DN200412_c9_g1,0.113376397730004
isogroupOFAVBQ_DN200413_c0_g2,0.0349379964266594
isogroupOFAVBQ_DN200416_c8_g1,-1.49163621566449
isogroupOFAVBQ_DN200418_c11_g1,-0.354104215790352
isogroupOFAVBQ_DN200418_c4_g1,NA
isogroupOFAVBQ_DN200419_c0_g1,NA
isogroupOFAVBQ_DN200420_c3_g4,NA
isogroupOFAVBQ_DN200422_c5_g3,-0.931557492619952
isogroupOFAVBQ_DN200425_c0_g4,0.221794975045919
isogroupOFAVBQ_DN200428_c0_g1,-1.17564920351162
isogroupOFAVBQ_DN200429_c0_g1,-0.0129592901244463
isogroupOFAVBQ_DN200430_c5_g1,NA
isogroupOFAVBQ_DN200430_c7_g1,-0.0734689666002306
isogroupOFAVBQ_DN200430_c8_g1,NA
isogroupOFAVBQ_DN200431_c1_g1,NA
isogroupOFAVBQ_DN200434_c0_g1,0.236014729751675
isogroupOFAVBQ_DN200435_c0_g1,-0.275711422927275
isogroupOFAVBQ_DN200435_c0_g2,NA
isogroupOFAVBQ_DN200436_c3_g1,NA
isogroupOFAVBQ_DN200437_c0_g2,NA
isogroupOFAVBQ_DN200440_c1_g3,NA
isogroupOFAVBQ_DN200441_c5_g3,NA
isogroupOFAVBQ_DN200442_c0_g2,0.0720456930856575
isogroupOFAVBQ_DN200445_c6_g1,NA
isogroupOFAVBQ_DN200446_c0_g1,NA
isogroupOFAVBQ_DN200449_c3_g1,NA
isogroupOFAVBQ_DN200449_c3_g2,NA
isogroupOFAVBQ_DN200451_c0_g1,0.631499748890037
isogroupOFAVBQ_DN200453_c2_g1,NA
isogroupOFAVBQ_DN200454_c0_g2,NA
isogroupOFAVBQ_DN200454_c0_g3,NA
isogroupOFAVBQ_DN200455_c6_g2,NA
isogroupOFAVBQ_DN200455_c6_g4,NA
isogroupOFAVBQ_DN200456_c0_g1,NA
isogroupOFAVBQ_DN200457_c7_g1,NA
isogroupOFAVBQ_DN200459_c1_g1,NA
isogroupOFAVBQ_DN200460_c5_g4,NA
isogroupOFAVBQ_DN200462_c0_g1,NA
isogroupOFAVBQ_DN200463_c1_g1,0.36243307988201
isogroupOFAVBQ_DN200465_c0_g1,NA
isogroupOFAVBQ_DN200465_c0_g2,0.070336040058781
isogroupOFAVBQ_DN200466_c0_g1,NA
isogroupOFAVBQ_DN200470_c0_g1,0.168341978135405
isogroupOFAVBQ_DN200471_c4_g1,NA
isogroupOFAVBQ_DN200472_c0_g1,NA
isogroupOFAVBQ_DN200474_c7_g1,NA
isogroupOFAVBQ_DN200474_c8_g2,NA
isogroupOFAVBQ_DN200483_c4_g2,NA
isogroupOFAVBQ_DN200483_c4_g4,-0.00858940359418009
isogroupOFAVBQ_DN200485_c0_g1,-0.068173196851763
isogroupOFAVBQ_DN200486_c1_g1,NA
isogroupOFAVBQ_DN200489_c6_g2,NA
isogroupOFAVBQ_DN200491_c5_g2,NA
isogroupOFAVBQ_DN200493_c0_g1,0.0184212235078466
isogroupOFAVBQ_DN200496_c3_g1,NA
isogroupOFAVBQ_DN200497_c0_g1,0.0982580194340577
isogroupOFAVBQ_DN200499_c1_g1,NA
isogroupOFAVBQ_DN200500_c5_g2,NA
isogroupOFAVBQ_DN200503_c1_g1,0.113376397730004
isogroupOFAVBQ_DN200503_c3_g1,NA
isogroupOFAVBQ_DN200507_c2_g1,NA
isogroupOFAVBQ_DN200509_c2_g1,NA
isogroupOFAVBQ_DN200509_c5_g1,NA
isogroupOFAVBQ_DN200509_c5_g3,NA
isogroupOFAVBQ_DN200512_c10_g1,NA
isogroupOFAVBQ_DN200512_c1_g1,NA
isogroupOFAVBQ_DN200515_c4_g3,NA
isogroupOFAVBQ_DN200517_c7_g1,0.458439571839232
isogroupOFAVBQ_DN200517_c9_g1,NA
isogroupOFAVBQ_DN200520_c0_g1,-1.42739582790424
isogroupOFAVBQ_DN200520_c0_g3,NA
isogroupOFAVBQ_DN200521_c6_g1,0.037040329430692
isogroupOFAVBQ_DN200521_c6_g2,-0.813385911717227
isogroupOFAVBQ_DN200521_c6_g3,NA
isogroupOFAVBQ_DN200522_c0_g1,NA
isogroupOFAVBQ_DN200523_c5_g1,NA
isogroupOFAVBQ_DN200523_c5_g2,0.4414272844077
isogroupOFAVBQ_DN200525_c5_g4,0.6581020066063
isogroupOFAVBQ_DN200527_c0_g1,-0.18839374203333
isogroupOFAVBQ_DN200532_c2_g1,0.612211299989613
isogroupOFAVBQ_DN200533_c10_g1,NA
isogroupOFAVBQ_DN200533_c4_g1,NA
isogroupOFAVBQ_DN200533_c5_g1,NA
isogroupOFAVBQ_DN200533_c5_g4,NA
isogroupOFAVBQ_DN200534_c0_g1,0.0918370384224797
isogroupOFAVBQ_DN200535_c0_g2,-0.20687714896226
isogroupOFAVBQ_DN200535_c0_g3,NA
isogroupOFAVBQ_DN200537_c2_g3,NA
isogroupOFAVBQ_DN200538_c2_g1,NA
isogroupOFAVBQ_DN200541_c4_g1,NA
isogroupOFAVBQ_DN200541_c5_g2,-0.0483105667411658
isogroupOFAVBQ_DN200543_c0_g1,NA
isogroupOFAVBQ_DN200544_c0_g1,NA
isogroupOFAVBQ_DN200545_c4_g1,NA
isogroupOFAVBQ_DN200547_c6_g2,NA
isogroupOFAVBQ_DN200549_c0_g1,NA
isogroupOFAVBQ_DN200551_c7_g2,NA
isogroupOFAVBQ_DN200555_c0_g1,NA
isogroupOFAVBQ_DN200556_c0_g1,NA
isogroupOFAVBQ_DN200559_c3_g1,0.0445948586048572
isogroupOFAVBQ_DN200559_c4_g1,NA
isogroupOFAVBQ_DN200562_c1_g2,0.0240492258076711
isogroupOFAVBQ_DN200563_c1_g1,-0.0444041877356581
isogroupOFAVBQ_DN200567_c5_g1,NA
isogroupOFAVBQ_DN200570_c0_g1,NA
isogroupOFAVBQ_DN200572_c4_g3,NA
isogroupOFAVBQ_DN200572_c5_g1,0.525876027468791
isogroupOFAVBQ_DN200575_c10_g4,0.0687343694850468
isogroupOFAVBQ_DN200576_c7_g6,NA
isogroupOFAVBQ_DN200580_c8_g1,NA
isogroupOFAVBQ_DN200581_c5_g1,NA
isogroupOFAVBQ_DN200586_c1_g1,NA
isogroupOFAVBQ_DN200587_c0_g1,NA
isogroupOFAVBQ_DN200587_c0_g2,0.000317742788064675
isogroupOFAVBQ_DN200591_c0_g1,0.169881442256337
isogroupOFAVBQ_DN200592_c5_g3,NA
isogroupOFAVBQ_DN200593_c1_g3,NA
isogroupOFAVBQ_DN200594_c0_g1,-0.182613451311551
isogroupOFAVBQ_DN200595_c0_g1,NA
isogroupOFAVBQ_DN200596_c4_g1,NA
isogroupOFAVBQ_DN200597_c1_g1,NA
isogroupOFAVBQ_DN200598_c4_g5,NA
isogroupOFAVBQ_DN200599_c2_g2,NA
isogroupOFAVBQ_DN200599_c2_g5,0.00727588410376017
isogroupOFAVBQ_DN200601_c0_g1,-0.140169919583564
isogroupOFAVBQ_DN200602_c3_g2,NA
isogroupOFAVBQ_DN200603_c0_g1,NA
isogroupOFAVBQ_DN200608_c5_g2,-0.0447631291911518
isogroupOFAVBQ_DN200608_c5_g4,-0.263075714656755
isogroupOFAVBQ_DN200608_c5_g6,0.177412007353236
isogroupOFAVBQ_DN200609_c0_g1,-0.0142842892669789
isogroupOFAVBQ_DN200612_c0_g1,-0.37052030589258
isogroupOFAVBQ_DN200613_c5_g1,NA
isogroupOFAVBQ_DN200613_c5_g2,NA
isogroupOFAVBQ_DN200614_c1_g1,0.167027297015116
isogroupOFAVBQ_DN200614_c1_g2,1.15190866779445
isogroupOFAVBQ_DN200615_c1_g1,NA
isogroupOFAVBQ_DN200615_c3_g1,NA
isogroupOFAVBQ_DN200615_c3_g4,NA
isogroupOFAVBQ_DN200615_c4_g1,-0.296107678954097
isogroupOFAVBQ_DN200616_c0_g4,NA
isogroupOFAVBQ_DN200617_c4_g2,1.00580584008581
isogroupOFAVBQ_DN200617_c4_g3,NA
isogroupOFAVBQ_DN200623_c6_g1,0.155881626663463
isogroupOFAVBQ_DN200625_c5_g1,NA
isogroupOFAVBQ_DN200625_c5_g2,NA
isogroupOFAVBQ_DN200628_c0_g1,0.232674590037938
isogroupOFAVBQ_DN200628_c0_g2,0.480367261264954
isogroupOFAVBQ_DN200629_c11_g1,0.3078718042162
isogroupOFAVBQ_DN200629_c13_g1,NA
isogroupOFAVBQ_DN200632_c3_g1,NA
isogroupOFAVBQ_DN200634_c10_g1,NA
isogroupOFAVBQ_DN200634_c5_g1,NA
isogroupOFAVBQ_DN200634_c9_g1,-0.237259583291342
isogroupOFAVBQ_DN200635_c4_g2,NA
isogroupOFAVBQ_DN200635_c4_g3,NA
isogroupOFAVBQ_DN200639_c6_g2,NA
isogroupOFAVBQ_DN200640_c1_g1,NA
isogroupOFAVBQ_DN200642_c14_g1,NA
isogroupOFAVBQ_DN200647_c0_g1,0.279070494887731
isogroupOFAVBQ_DN200650_c3_g2,0.00857900885155832
isogroupOFAVBQ_DN200651_c0_g1,NA
isogroupOFAVBQ_DN200653_c4_g1,NA
isogroupOFAVBQ_DN200653_c5_g4,NA
isogroupOFAVBQ_DN200654_c6_g1,NA
isogroupOFAVBQ_DN200654_c8_g1,NA
isogroupOFAVBQ_DN200655_c0_g1,NA
isogroupOFAVBQ_DN200655_c1_g2,NA
isogroupOFAVBQ_DN200656_c4_g1,NA
isogroupOFAVBQ_DN200661_c2_g2,-0.0219131771200141
isogroupOFAVBQ_DN200668_c4_g2,NA
isogroupOFAVBQ_DN200671_c1_g1,-0.0176076370661028
isogroupOFAVBQ_DN200675_c3_g2,0.194636880859714
isogroupOFAVBQ_DN200675_c4_g1,NA
isogroupOFAVBQ_DN200676_c0_g1,-0.0385817423262433
isogroupOFAVBQ_DN200677_c0_g1,0.194987045963994
isogroupOFAVBQ_DN200678_c0_g3,NA
isogroupOFAVBQ_DN200678_c1_g1,NA
isogroupOFAVBQ_DN200680_c0_g1,-0.0338313576948222
isogroupOFAVBQ_DN200681_c0_g2,0.161254429366448
isogroupOFAVBQ_DN200682_c1_g1,NA
isogroupOFAVBQ_DN200686_c0_g1,0.317680715791654
isogroupOFAVBQ_DN200687_c1_g1,NA
isogroupOFAVBQ_DN200688_c3_g1,-0.344547081063997
isogroupOFAVBQ_DN200688_c4_g1,NA
isogroupOFAVBQ_DN200688_c4_g3,NA
isogroupOFAVBQ_DN200689_c4_g1,NA
isogroupOFAVBQ_DN200690_c0_g2,NA
isogroupOFAVBQ_DN200690_c0_g3,NA
isogroupOFAVBQ_DN200690_c0_g7,NA
isogroupOFAVBQ_DN200690_c0_g8,NA
isogroupOFAVBQ_DN200692_c0_g1,NA
isogroupOFAVBQ_DN200692_c1_g1,NA
isogroupOFAVBQ_DN200692_c1_g2,NA
isogroupOFAVBQ_DN200696_c9_g1,NA
isogroupOFAVBQ_DN200696_c9_g2,NA
isogroupOFAVBQ_DN200699_c2_g1,NA
isogroupOFAVBQ_DN200699_c3_g2,NA
isogroupOFAVBQ_DN200700_c5_g3,-0.230855743609111
isogroupOFAVBQ_DN200701_c1_g1,-0.192922665373359
isogroupOFAVBQ_DN200701_c1_g2,0.132589973061814
isogroupOFAVBQ_DN200701_c1_g4,NA
isogroupOFAVBQ_DN200702_c0_g1,NA
isogroupOFAVBQ_DN200703_c14_g1,NA
isogroupOFAVBQ_DN200703_c6_g1,NA
isogroupOFAVBQ_DN200705_c0_g1,0.384622692916616
isogroupOFAVBQ_DN200706_c0_g1,NA
isogroupOFAVBQ_DN200707_c6_g1,NA
isogroupOFAVBQ_DN200707_c6_g2,0.371040173220944
isogroupOFAVBQ_DN200708_c0_g1,NA
isogroupOFAVBQ_DN200709_c3_g1,0.645999836381428
isogroupOFAVBQ_DN200709_c4_g1,NA
isogroupOFAVBQ_DN200710_c6_g1,NA
isogroupOFAVBQ_DN200710_c7_g1,NA
isogroupOFAVBQ_DN200711_c0_g2,-0.106704734906598
isogroupOFAVBQ_DN200713_c0_g1,NA
isogroupOFAVBQ_DN200714_c6_g1,NA
isogroupOFAVBQ_DN200714_c7_g1,NA
isogroupOFAVBQ_DN200715_c3_g2,0.0304530836833084
isogroupOFAVBQ_DN200715_c3_g3,-0.103406157970225
isogroupOFAVBQ_DN200715_c3_g4,-0.100090212236128
isogroupOFAVBQ_DN200716_c0_g1,NA
isogroupOFAVBQ_DN200716_c1_g2,0.0484424090710605
isogroupOFAVBQ_DN200716_c1_g3,0.00187921412992495
isogroupOFAVBQ_DN200721_c3_g1,NA
isogroupOFAVBQ_DN200724_c0_g1,-0.0240584450832956
isogroupOFAVBQ_DN200725_c1_g1,NA
isogroupOFAVBQ_DN200726_c0_g1,NA
isogroupOFAVBQ_DN200728_c2_g1,0.0178198172191267
isogroupOFAVBQ_DN200729_c3_g1,NA
isogroupOFAVBQ_DN200729_c3_g4,NA
isogroupOFAVBQ_DN200731_c0_g1,NA
isogroupOFAVBQ_DN200735_c2_g1,0.140094758296598
isogroupOFAVBQ_DN200736_c10_g1,0.286352271980824
isogroupOFAVBQ_DN200736_c11_g1,NA
isogroupOFAVBQ_DN200736_c14_g3,NA
isogroupOFAVBQ_DN200736_c6_g1,NA
isogroupOFAVBQ_DN200740_c0_g1,NA
isogroupOFAVBQ_DN200745_c2_g1,NA
isogroupOFAVBQ_DN200745_c3_g2,0.175080317343933
isogroupOFAVBQ_DN200746_c0_g1,-0.168399540049468
isogroupOFAVBQ_DN200748_c1_g1,NA
isogroupOFAVBQ_DN200750_c2_g1,NA
isogroupOFAVBQ_DN200751_c2_g3,0.161821103911402
isogroupOFAVBQ_DN200752_c0_g4,NA
isogroupOFAVBQ_DN200753_c1_g1,-0.277775429778958
isogroupOFAVBQ_DN200754_c11_g1,NA
isogroupOFAVBQ_DN200758_c7_g1,NA
isogroupOFAVBQ_DN200759_c3_g1,NA
isogroupOFAVBQ_DN200759_c5_g1,NA
isogroupOFAVBQ_DN200761_c8_g1,NA
isogroupOFAVBQ_DN200762_c9_g1,NA
isogroupOFAVBQ_DN200765_c0_g1,0.0105143970712199
isogroupOFAVBQ_DN200766_c2_g1,NA
isogroupOFAVBQ_DN200766_c4_g1,-0.385008277698536
isogroupOFAVBQ_DN200769_c2_g1,NA
isogroupOFAVBQ_DN200769_c5_g3,0.106331646589415
isogroupOFAVBQ_DN200769_c5_g6,NA
isogroupOFAVBQ_DN200771_c8_g1,NA
isogroupOFAVBQ_DN200771_c9_g2,NA
isogroupOFAVBQ_DN200772_c0_g2,0.903620459900376
isogroupOFAVBQ_DN200773_c0_g2,NA
isogroupOFAVBQ_DN200778_c2_g2,-0.625071069449595
isogroupOFAVBQ_DN200780_c0_g1,-0.0131528697986607
isogroupOFAVBQ_DN200783_c5_g1,0.397585551844962
isogroupOFAVBQ_DN200783_c6_g2,NA
isogroupOFAVBQ_DN200783_c7_g3,1.20331655895645
isogroupOFAVBQ_DN200785_c2_g4,NA
isogroupOFAVBQ_DN200787_c13_g1,-0.232978182915144
isogroupOFAVBQ_DN200787_c13_g2,NA
isogroupOFAVBQ_DN200789_c1_g1,0.433377401791248
isogroupOFAVBQ_DN200792_c1_g1,NA
isogroupOFAVBQ_DN200793_c3_g1,NA
isogroupOFAVBQ_DN200793_c3_g2,NA
isogroupOFAVBQ_DN200793_c3_g3,NA
isogroupOFAVBQ_DN200796_c9_g2,NA
isogroupOFAVBQ_DN200798_c0_g2,NA
isogroupOFAVBQ_DN200798_c1_g1,0.052013378680025
isogroupOFAVBQ_DN200802_c9_g1,NA
isogroupOFAVBQ_DN200803_c1_g1,NA
isogroupOFAVBQ_DN200808_c3_g1,NA
isogroupOFAVBQ_DN200810_c1_g3,-0.203337412658377
isogroupOFAVBQ_DN200812_c0_g3,-0.223667913925456
isogroupOFAVBQ_DN200812_c1_g1,-0.438287071213199
isogroupOFAVBQ_DN200813_c1_g1,-0.420107028852579
isogroupOFAVBQ_DN200815_c0_g1,0.114162706517768
isogroupOFAVBQ_DN200816_c0_g2,NA
isogroupOFAVBQ_DN200816_c0_g4,NA
isogroupOFAVBQ_DN200818_c0_g1,NA
isogroupOFAVBQ_DN200819_c2_g2,NA
isogroupOFAVBQ_DN200821_c1_g1,0.614127955738879
isogroupOFAVBQ_DN200821_c1_g2,NA
isogroupOFAVBQ_DN200821_c1_g6,0.0181068556221821
isogroupOFAVBQ_DN200822_c8_g1,-0.0818446907148665
isogroupOFAVBQ_DN200823_c4_g3,NA
isogroupOFAVBQ_DN200824_c1_g1,NA
isogroupOFAVBQ_DN200825_c1_g1,NA
isogroupOFAVBQ_DN200826_c0_g1,NA
isogroupOFAVBQ_DN200828_c0_g1,-1.16622203335753
isogroupOFAVBQ_DN200830_c8_g3,NA
isogroupOFAVBQ_DN200832_c4_g1,NA
isogroupOFAVBQ_DN200833_c0_g1,-0.520178903940954
isogroupOFAVBQ_DN200834_c16_g1,NA
isogroupOFAVBQ_DN200837_c0_g1,NA
isogroupOFAVBQ_DN200840_c1_g1,0.0550141616755562
isogroupOFAVBQ_DN200840_c1_g8,-0.519509715308673
isogroupOFAVBQ_DN200842_c0_g2,NA
isogroupOFAVBQ_DN200848_c1_g2,NA
isogroupOFAVBQ_DN200851_c4_g1,NA
isogroupOFAVBQ_DN200852_c2_g1,NA
isogroupOFAVBQ_DN200852_c4_g1,NA
isogroupOFAVBQ_DN200852_c4_g2,0.486152523159298
isogroupOFAVBQ_DN200852_c5_g1,NA
isogroupOFAVBQ_DN200852_c5_g4,0.29983173967033
isogroupOFAVBQ_DN200855_c4_g1,NA
isogroupOFAVBQ_DN200855_c5_g1,NA
isogroupOFAVBQ_DN200855_c5_g2,0.094824030058813
isogroupOFAVBQ_DN200857_c5_g1,0.18081462512161
isogroupOFAVBQ_DN200860_c1_g2,NA
isogroupOFAVBQ_DN200860_c1_g4,NA
isogroupOFAVBQ_DN200862_c4_g1,NA
isogroupOFAVBQ_DN200862_c6_g2,NA
isogroupOFAVBQ_DN200864_c0_g1,NA
isogroupOFAVBQ_DN200865_c0_g1,NA
isogroupOFAVBQ_DN200868_c2_g1,NA
isogroupOFAVBQ_DN200870_c3_g1,NA
isogroupOFAVBQ_DN200871_c0_g1,NA
isogroupOFAVBQ_DN200873_c0_g2,-0.221791678586558
isogroupOFAVBQ_DN200873_c0_g5,-0.185412263061604
isogroupOFAVBQ_DN200875_c2_g2,NA
isogroupOFAVBQ_DN200875_c2_g4,-0.138410883423216
isogroupOFAVBQ_DN200876_c2_g1,NA
isogroupOFAVBQ_DN200876_c7_g6,NA
isogroupOFAVBQ_DN200877_c0_g1,NA
isogroupOFAVBQ_DN200880_c7_g2,-0.321830506015863
isogroupOFAVBQ_DN200885_c7_g3,0.123014507532693
isogroupOFAVBQ_DN200886_c1_g1,NA
isogroupOFAVBQ_DN200888_c7_g1,NA
isogroupOFAVBQ_DN200890_c3_g1,NA
isogroupOFAVBQ_DN200891_c1_g1,NA
isogroupOFAVBQ_DN200892_c7_g1,NA
isogroupOFAVBQ_DN200892_c9_g1,NA
isogroupOFAVBQ_DN200895_c3_g1,-0.230889746374349
isogroupOFAVBQ_DN200896_c1_g1,NA
isogroupOFAVBQ_DN200898_c0_g1,NA
isogroupOFAVBQ_DN200899_c0_g1,NA
isogroupOFAVBQ_DN200900_c10_g2,-0.15354340042686
isogroupOFAVBQ_DN200900_c9_g1,NA
isogroupOFAVBQ_DN200902_c1_g2,0.28629489382395
isogroupOFAVBQ_DN200902_c1_g4,NA
isogroupOFAVBQ_DN200902_c1_g6,NA
isogroupOFAVBQ_DN200903_c8_g1,NA
isogroupOFAVBQ_DN200910_c1_g2,2.49094315567497
isogroupOFAVBQ_DN200911_c4_g12,NA
isogroupOFAVBQ_DN200912_c0_g1,-0.0417327335745822
isogroupOFAVBQ_DN200914_c2_g2,0.0441316098838043
isogroupOFAVBQ_DN200915_c3_g2,NA
isogroupOFAVBQ_DN200917_c2_g1,NA
isogroupOFAVBQ_DN200917_c7_g8,-0.0106186340250252
isogroupOFAVBQ_DN200918_c2_g2,NA
isogroupOFAVBQ_DN200918_c2_g3,0.202045018756593
isogroupOFAVBQ_DN200920_c0_g1,NA
isogroupOFAVBQ_DN200921_c2_g1,NA
isogroupOFAVBQ_DN200921_c3_g1,NA
isogroupOFAVBQ_DN200924_c4_g1,NA
isogroupOFAVBQ_DN200924_c8_g5,0.229582620993948
isogroupOFAVBQ_DN200926_c2_g2,NA
isogroupOFAVBQ_DN200926_c3_g1,NA
isogroupOFAVBQ_DN200928_c5_g1,NA
isogroupOFAVBQ_DN200934_c3_g3,-0.574894942937447
isogroupOFAVBQ_DN200934_c3_g7,NA
isogroupOFAVBQ_DN200935_c2_g3,NA
isogroupOFAVBQ_DN200941_c0_g1,NA
isogroupOFAVBQ_DN200942_c0_g1,0.35711322688232
isogroupOFAVBQ_DN200946_c4_g1,-0.277307943070655
isogroupOFAVBQ_DN200950_c4_g2,-0.241728048767623
isogroupOFAVBQ_DN200951_c6_g1,1.9836751348053
isogroupOFAVBQ_DN200951_c6_g3,-0.0439995182522622
isogroupOFAVBQ_DN200953_c2_g2,NA
isogroupOFAVBQ_DN200954_c0_g1,NA
isogroupOFAVBQ_DN200957_c2_g1,NA
isogroupOFAVBQ_DN200957_c4_g1,NA
isogroupOFAVBQ_DN200957_c6_g1,NA
isogroupOFAVBQ_DN200958_c7_g3,NA
isogroupOFAVBQ_DN200961_c1_g1,-0.573164497837363
isogroupOFAVBQ_DN200961_c1_g2,-0.0285597406862454
isogroupOFAVBQ_DN200963_c0_g1,NA
isogroupOFAVBQ_DN200964_c1_g1,NA
isogroupOFAVBQ_DN200964_c2_g3,NA
isogroupOFAVBQ_DN200968_c4_g1,NA
isogroupOFAVBQ_DN200968_c6_g1,-0.269367541908352
isogroupOFAVBQ_DN200968_c6_g2,NA
isogroupOFAVBQ_DN200969_c8_g9,0.104036408030926
isogroupOFAVBQ_DN200970_c6_g2,NA
isogroupOFAVBQ_DN200974_c1_g1,NA
isogroupOFAVBQ_DN200979_c2_g2,NA
isogroupOFAVBQ_DN200979_c3_g1,-0.409582961439512
isogroupOFAVBQ_DN200979_c3_g2,NA
isogroupOFAVBQ_DN200981_c11_g5,NA
isogroupOFAVBQ_DN200982_c2_g1,NA
isogroupOFAVBQ_DN200982_c3_g3,NA
isogroupOFAVBQ_DN200984_c3_g4,NA
isogroupOFAVBQ_DN200986_c4_g1,-0.0542134698734744
isogroupOFAVBQ_DN200986_c4_g2,NA
isogroupOFAVBQ_DN200987_c0_g1,NA
isogroupOFAVBQ_DN200987_c0_g2,0.0778904355356401
isogroupOFAVBQ_DN200988_c2_g1,NA
isogroupOFAVBQ_DN200990_c3_g4,NA
isogroupOFAVBQ_DN200992_c2_g1,NA
isogroupOFAVBQ_DN200992_c3_g2,NA
isogroupOFAVBQ_DN200992_c3_g3,NA
isogroupOFAVBQ_DN200995_c0_g2,NA
isogroupOFAVBQ_DN200997_c4_g1,NA
isogroupOFAVBQ_DN200998_c0_g1,-0.795107745027577
isogroupOFAVBQ_DN201000_c0_g2,NA
isogroupOFAVBQ_DN201001_c6_g5,NA
isogroupOFAVBQ_DN201004_c3_g1,NA
isogroupOFAVBQ_DN201013_c0_g1,0.195800158941019
isogroupOFAVBQ_DN201013_c0_g2,-0.162526495918993
isogroupOFAVBQ_DN201013_c0_g3,0.248866431360098
isogroupOFAVBQ_DN201013_c0_g4,-0.0376982364588482
isogroupOFAVBQ_DN201018_c0_g1,NA
isogroupOFAVBQ_DN201019_c3_g1,NA
isogroupOFAVBQ_DN201022_c0_g1,-0.939113593541614
